0,119
0,1255
0,12233
0,119
0,1178
0,11383
0,11229
0,11338
0,11456
0,1134
0,11227
0,11033
0,10969
0,10964
0,1094
0,11006
0,10988
0,10878
0,10874
0,1087
0,10857
0,10855
0,10839
0,10838
0,10828
0,10842
0,10785
0,10832
0,10883
0,10887
0,10936
0,10963
0,10952
0,11
0,11031
0,11044
0,11073
0,11034
0,11097
0,11145
0,11139
0,11117
0,11079
0,1113
0,11187
0,11189
0,11153
0,11156
0,11135
0,11138
0,11141
0,11121
0,11117
0,11128
0,11124
0,11063
0,11063
0,11062
0,11046
0,11048
0,11016
0,10982
0,10964
0,10961
0,10969
0,10977
0,10967
0,10993
0,10997
0,11011
0,11047
0,11061
0,11064
0,11078
0,11079
0,11083
0,11097
0,11095
0,11077
0,11059
0,11082
0,11072
0,11078
0,11081
0,1108
0,11088
0,11071
0,11076
0,11075
0,1107
0,11081
0,11086
0,11075
0,11077
0,11065
0,11068
0,11072
0,11065
0,11063
0,11048
0,11048
0,11041
0,11025
0,11028
0,11005
0,11006
0,11013
0,11009
0,11008
0,11005
0,1102
0,11017
0,11025
0,11032
0,11022
0,11027
0,11032
0,11029
0,11039
0,11027
0,11035
0,11036
0,11028
0,11032
0,11022
0,11032
0,11032
0,11039
0,11037
0,11039
0,11034
0,11034
0,11038
0,11042
0,1103
0,11013
0,11007
0,11004
0,10994
0,10991
0,10992
0,10995
0,10992
0,10977
0,10981
0,10984
0,10978
0,10982
0,10981
0,10984
0,10978
0,10975
0,10977
0,10969
0,10975
0,10975
0,1097
0,10967
0,10969
0,10973
0,10967
0,10959
0,1096
0,10967
0,10967
0,10967
0,10958
0,1095
0,1096
0,10978
0,10979
0,10986
0,10983
0,10978
0,10971
0,10969
0,1097
0,10967
0,10965
0,10966
0,10962
0,10962
0,10965
0,10963
0,10969
0,10978
0,10978
0,10978
0,10972
0,10972
0,1098
0,10982
0,10983
0,10988
0,10977
0,10973
0,1098
0,10977
0,10974
0,10977
0,10982
0,10979
0,10969
0,10969
0,10976
0,10981
0,10972
0,10978
0,10979
0,10986
0,10992
0,10993
0,10991
0,10989
0,10995
0,10992
0,1099
0,10989
0,1099
0,10982
0,10983
0,10982
0,10981
0,10985
0,10984
0,10982
0,10983
0,10982
0,10983
0,10981
0,10982
0,10978
0,1097
0,10968
0,10971
0,10966
0,10962
0,10966
0,10965
0,10961
0,10956
0,10956
0,10953
0,10958
0,10959
0,10956
0,10955
0,10948
0,10943
0,10942
0,10943
0,10941
0,10937
0,10937
0,10932
0,10931
0,1093
0,10931
0,10929
0,10927
0,10929
0,10931
0,10932
0,10931
0,10931
0,10927
0,10924
0,10927
0,10931
0,10934
0,1094
0,10933
0,10939
0,10935
0,10936
0,10938
0,10938
0,10935
0,10936
0,10934
0,10937
0,10933
0,10931
0,1093
0,1093
0,10932
0,10931
0,10927
0,10924
0,10923
0,10921
0,10922
0,10922
0,10924
0,10924
0,10931
0,10933
0,10935
0,10931
0,10932
0,10932
0,10928
0,10936
0,10932
0,10935
0,10937
0,10939
0,10937
0,10935
0,1093
0,10935
0,10934
0,10932
0,10935
0,10938
0,10938
0,10935
0,10933
0,10934
0,10935
0,10927
0,1093
0,10934
0,10931
0,10931
0,1093
0,10927
0,10922
0,10921
0,10923
0,10925
0,10927
0,10927
0,10926
0,10929
0,10933
0,10937
0,10935
0,10935
0,10941
0,10939
0,10941
0,10939
0,1094
0,10937
0,10937
0,10933
0,10937
0,10935
0,10936
0,10937
0,1094
0,10941
0,10942
0,10947
0,10945
0,10946
0,10944
0,10946
0,10942
0,10937
0,10941
0,10942
0,1094
0,10933
0,10931
0,10934
0,10929
0,10929
0,10933
0,10932
0,10933
0,10938
0,10937
0,10939
0,1094
0,10939
0,1094
0,10943
0,10941
0,10942
0,10944
0,10948
0,10954
0,10952
0,10954
0,10958
0,1096
0,10957
0,10956
0,10953
0,10953
0,10952
0,10951
0,10953
0,10953
0,10953
0,10952
0,10952
0,10953
0,10955
0,10957
0,1096
0,10961
0,10958
0,10958
0,1096
0,10956
0,10956
0,1096
0,10961
0,10962
0,10962
0,10962
0,10961
0,10958
0,1096
0,10959
0,10955
0,10953
0,10951
0,1095
0,10953
0,10958
0,10956
0,10954
0,10954
0,10955
0,10956
0,10957
0,10956
0,10956
0,10958
0,10962
0,10962
0,10963
0,10961
0,10961
0,10961
0,10962
0,10961
0,10959
0,10963
0,10964
0,10963
0,10964
0,10963
0,10964
0,10963
0,10965
0,10967
0,10965
0,10961
0,10958
0,10958
0,10955
0,10953
0,10957
0,10954
0,10955
0,10957
